id,chapter_title,paragraph,quote,source_url,created_at,title,content
1491,CHAPTER I,"Historians who have been inclined to treat him
leniently as the loyal agent of a revolutionary sect are
horrified that he “should have effaced the dignity of the
enthusiast behind the trickeries of the necromancer.”
Louis Blanc, who preached a perpetual crusade against
thrones and altars, and despised occultism, declares[Pg 209]that Cagliostro’s phenomena “cast suspicion on his
own ideals, and were a veritable crime against the
cause he proclaimed to be holy, and which there was
no necessity to associate with shameful falsehoods.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1492,CHAPTER I,"The charge is a very just one. The bitterness
with which Cagliostro has been regarded for a hundred
years is due less to the calumnies with which he was
assailed in his life—and which till the present no one
has dreamt of investigating—than to the belief that he
debased his ideals. As his “psychic” powers developed
it cannot be denied that he attached a significance to
them that, in the opinion of thoughtful people, was
calculated to render his motives suspect. His real
imposture was not in cheating people of their money
or faking miracles, but in encouraging the belief that
he was a supernatural being—“I am that I am,” as
he is said to have described himself profanely on one
occasion. Intoxicated by his amazing success, he lost
all sense of proportion. The means which he had
begun to employ in Mittau to justify his end all but
effaced the end itself in Paris.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1493,CHAPTER I,"To attract followers he was no longer content to
gratify the passion for the marvellous, but sought to
stimulate it. To enhance the effect of his phenomena
he had recourse to artifices worthy of a mountebank.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1494,CHAPTER I,"The room in which his séances were held contained
statuettes of Isis, Anubis, and the ox Apis. The walls
were covered with hieroglyphics, and two lacqueys,
“clothed like Egyptian slaves as they are represented
on the monuments at Thebes,” were in attendance to
arrange the screen behind which thepupillesorcolombessat, the carafe or mirror into which they gazed, or to
perform any other service that was required.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1495,CHAPTER I,[Pg 210],,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1496,CHAPTER I,"To complete themise en scène, Cagliostro wore a
robe of black silk on which hieroglyphics were embroidered
in red. His head was covered with an Arab
turban of cloth of gold ornamented with jewels. A
chain of emeralds hungen sautoirupon his breast, to
which scarabs and cabalistic symbols of all colours in
metal were attached. A sword with a handle shaped
like a cross was suspended from a belt of red silk.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1497,CHAPTER I,"“In this costume,” says Figuier, “the Grand
Cophta looked so imposing that the whole assembly
felt a sort of terror when he appeared.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1498,CHAPTER I,"The manner in which Cagliostro dressed and conducted
himself in public was equally designed to attract
attention, though it was scarcely of the sort he desired.
A writer who saw him walking one day followed by an
admiring band of street-arabs says “he was wearing a
coat of blue silk braided along the seams; his hair in
powdered knots was gathered up in a net; his shoesà la d’Artoiswere fastened with jewelled buckles, his
stockings studded with gold buttons; rubies and
diamonds sparkled on his fingers, and on the frill of
his shirt; from his watch-chain hung a diamond drop,
a gold key adorned with diamonds, and an agate seal—all
of which, in conjunction with his flowered waistcoat
and musketeer hat with a white plume, produced
an instantaneous effect.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1499,CHAPTER I,"The Marquise de Créquy, Beugnot, and nearly all
his contemporaries allude to the fantastic manner in
which he dressed as well as to his colossal vanity,
which, inflated by success, rendered him not only
ridiculous to those whom he failed to fascinate, but
even insufferable. Pompous in Mittau, he became
arrogant, domineering, and choleric in Paris. Flattery,[Pg 211]to which he had always been peculiarly susceptible,
at last became to him like some drug by which he
was enslaved. He could not tolerate criticism or
contradiction. “The Chevalier de Montbruel,” says
Beugnot, “a veteran of the green-room, and ready to
affirm anything, was always at hand to bear witness to
Cagliostro’s cures, offering himself as an example
cured of I do not know how many maladies with
names enough to frighten one.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1500,CHAPTER I,"However, Cagliostro was never so spoilt by
success, never so compromised by the tricks and
devices to which he stooped to perform his wonders,
as to lose sight of his ideal. Had he been the vulgar
cheat, the sordid impostor it is customary to depict him,
he would have contented himself with the subscriptions
paid by the members of the lodges he founded
and have ceased to insist on the ethical character
of Egyptian Masonry. In 1785 a religious element
was calculated to repel rather than to attract. It was
the wonder-man, and not the idealist, in whom Paris
was interested. But instead of taking the line of least
resistance, so to speak, Cagliostro deliberately adopted
a course that could not fail to make enemies rather
than friends.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1501,CHAPTER I,"Far from dropping the religious and moral character
of the Egyptian Rite, he laid greater stress on it than
ever, and claimed for his sect a superiority over all the
others of Freemasonry, on the ground that it was
based on the mysteries of Isis and Anubis which he
had brought from the East. As no one ever ventured
to regard him as a fool as well as a knave, it is impossible
to question his sincerity in the matter. At once
the seventy-two Masonic lodges of Paris rose in arms[Pg 212]against him. He managed, however, to triumph over
all opposition. At a meeting held for the purpose of
expounding the dogmas of Egyptian Masonry “his
eloquence was so persuasive,” says Figuier, “that he
completely converted to his views the large and
distinguished audience he addressed.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1502,CHAPTER I,"From the respect that Cagliostro thus exacted
and obtained, Egyptian Masonry acquired an importance
in France not unlike that of the Illuminés
in Germany. Nothing proves this so well as the
Congress of Philalètes, or the Seekers of Truth.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1503,CHAPTER I,"This Masonic body was composed of members of
Swedenborgian and Martinist lodges affiliated to
Illuminism. Its character was at once occult and
political. On the detection and suppression of the
Illuminés, in 1784, the Philalètes, organized by
Savalette de Langes, a revolutionary mystic, sought
to finish in France the work which Weishaupt had
begun in Germany. As an old Illuminé, Savalette de
Langes was well acquainted with Cagliostro, and the
importance he attached to him was so great that he
desired to incorporate the sect of Egyptian Masonry
in that of the Philalètes. He accordingly summoned
a congress of Philalètes to which Cagliostro was invited
to explain his doctrine.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1504,CHAPTER I,"The ambitions and aspirations of the Grand
Cophta had kept pace with the steadily rising fortunes
of Egyptian Masonry. He was quick to perceive the
immense advantage to be derived from a union of the
organization of which he was the head with that of the
Philalètes, who were one of the most numerous and influential
of the Masonic sects. But he had no intention
of playing second fiddle to them, and in replying[Pg 213]to their invitation he assumed that they were prepared
to acknowledge the superiority of the Egyptian Rite.
So with pompous condescension, which was as astute as
it was bizarre, he informed them that “having deigned
to extend to them his hand and consented to cast a
ray of light upon the darkness of their Temple, he
requested them as a sign of their submission to the
truths of Egyptian Masonry to burn their archives.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1505,CHAPTER I,"Though taken aback by such an answer, the Philalètes
did not abandon the hope of coming to some
satisfactory arrangement. But Cagliostro proved too
clever for them, and in the series of interviews and
negotiations which followed they were completely overawed
and over-reached. For a moment it seemed as
if Freemasonry in general was to be restored to “its
original Egyptian character,” and that Cagliostro would
realize his sublime ideal, perform the greatest of all
his prodigies, and “evoke” the Revolution, which the
noblest minds in Europe had dreamt of for a hundred
years.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1506,CHAPTER I,"But life has her great ironies as well as her little
ones. Suddenly, to the rapt enthusiast on the Pisgah-peak
of his ambition the shadow of the Revolution did
indeed appear. Not the benign genius it was fondly
imagined to be before 1789: herald of freedom and the
golden age; but the monstrous demon of calumny,
hatred and terror: the shadow of the Revolution as it
was to be, claiming its victims in advance.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1507,CHAPTER I,"Before the Philalètes and the Egyptian Masons
could effect their union, the Diamond Necklace Affair
was to destroy all Cagliostro’s dreams and projects.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1508,CHAPTER I,THE DIAMOND NECKLACE AFFAIR,,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1509,CHAPTER I,I,,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1510,CHAPTER I,"Fewsubjects have been more written about, more
discussed than the Affair of the Diamond Necklace.
The defences alone of those involved in thiscause
célèbrefill two big volumes. All the memoirs of the
period contain more or less detailed accounts of it;
in every history of France it occupies a chapter to
itself; and as it suggests romance even more than
history, novelists and dramatists alike have often
exercised their imagination upon its entanglements.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1511,CHAPTER I,"To re-tell in detail this romance, to rehearse this
drama in which the happiness and reputations of all
who figure in it were destroyed, does not come within
the scope of this book. For the chief interest it
excites is focussed on the star—the Comtesse de
Lamotte-Valois—who dominates the scene from first
to last. It is only in the last act that Cagliostro
appears. Nevertheless, the part he played was so
important that a briefrésuméof the action preceding
his appearance is necessary to enable the reader to
understand how he came to be involved in the
imbroglio.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1512,CHAPTER I,"Nature had specially cast Madame de Lamotte for
the part she played in this drama. Descended from
the Valois through a natural son of Henry II, her
family had sunk into a state of abject poverty. At her[Pg 215]birth her father was reduced to poaching for a livelihood
on his former ancestral estate. He eventually died in
the Hôtel Dieu, the famous hospital for the indigent
founded by Madame de Pompadour. Madame de
Lamotte herself as a child was a barefoot beggar on
the highway. It was in this condition that she first
attracted the attention of the Marquise de Boulainvilliers,
who out of pity gave her a home, educated her
as well as her brother and sister, and afterwards
obtained a small pension for them from Louis XVI.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1513,CHAPTER I,"Being naturally extremely precocious and intelligent,
Jeanne de Saint-Remy, as she was called, did not
neglect her opportunities. It was her misfortune,
however, to derive but small profit from them.
Having flirted with the wrong people—her benefactress’s
husband and a bishop—she married the
wrong man. Lamotte was good-looking, of a
respectable family, and crippled with debt. Unable
to support himself and his wife on his pay as a
subaltern in the army, he resigned his commission,
adopted the title of Count—to which he had a shadowy
claim—added Valois to his name, and went to Paris to
seek fortune, where the Countess made the most of
her wits and her looks.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1514,CHAPTER I,"The expedient to which she most frequently
resorted was to pester well-known people with petitions,
in which she sought to have the claim she had set up
to the lands of her ancestors recognized. As by some
extraordinary coincidence the Crown had recently
acquired these lands, she had, she hoped, only to find
the right person to take up her cause to triumph in the
end. Among those to whom she appealed was
Cardinal de Rohan. His Eminence, who was both[Pg 216]sympathetic and susceptible, manifested the greatest
pity for the young and charming Countess whose
condition was in such a contrast to her illustrious birth.
He was amazed that the Court should so neglect a
descendant of Henri II, and promised readily to
support her claim. A few days later in his capacity as
Grand Almoner of France, he sent his interestingprotégée2,400 livres as an earnest of his intention.
As gratitude and necessity caused the suppliant to
renew her visits frequently, the impression she
produced on the Cardinal deepened. His pride as
well as his sensuality urged him to protect a woman
as fascinating and distinguished as she was unfortunate.
He entered into her views, gave her advice; and even
confided to her his own grievances and desires.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1515,CHAPTER I,"With all his splendour his Eminence was what is
known as a disappointed man. It was his ambition
to play a conspicuous part in affairs of state. To
flatter him the sycophants who surrounded him were
in the habit of comparing his abilities to those of
Richelieu, Mazarin, and Fleury, the three great
Cardinals who had governed France. It was more
than his right, it was his duty, they told him, to become
First Minister. In reality he was utterly unfitted for
such a position, though not more so than Calonne and
Loménie de Brienne, the last two ministers to govern
the state under theancien régime. Rohan, however,
intoxicated by flattery, believed what he was told; and
his desire for power developed into a passion, a fixed
idea.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1516,CHAPTER I,"One obstacle alone stood between him and the
pursuit of his ambition—Marie Antoinette; a fascinating
and dazzling obstacle to this consecrated[Pg 217]voluptuary, so dazzling that it became confused in his
mind with the summit from which it kept him. He
did not bear the Queen the slightest resentment for
her animosity to him. He was aware that it had
been imparted to her by her mother Maria Theresa,
at whose instance he had been recalled from Vienna
twelve years before. He felt certain that if he could
but meet her, get into communication with her, he could
win her esteem. Unfortunately Marie Antoinette’s
contempt extended to Louis XVI. Versailles was
thus closed to the Cardinal. He was never seen there
but once a year, on Assumption Day, in his rôle of
Grand Almoner, when he celebrated mass in the
Royal Chapel.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1528,CHAPTER I,"The Cardinal, who had been marking time, so to
speak, at Saverne ever since his adventure, was hastily
summoned to Paris to perform a service for her
Majesty concerning which she enjoined the strictest
secrecy. When Rohan, who had travelled post in a
blizzard, discovered what the service was he was
staggered. No wonder. The Queen, he was informed,
wished him to be her security for the purchase of the[Pg 222]necklace, for which she had agreed to pay 1,600,000
livres (£64,000) in four instalments of equal amounts
at intervals of six months. Madame de Lamotte,
however, succeeded in persuading him to affix his
signature to the necessary documents—and in
due course Böhmer’s “matchless jewel” was in her
possession.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1517,CHAPTER I,"The confidences of her protector gave the
Countess de Lamotte more than an insight into his
character. In the vanity and credulity they revealed,
her alert and cunning mind saw a Golconda of
possibilities which not only her necessity but her
genius for intrigue urged her to exploit.[28]By
circulating rumours of her friendship with the Queen,
to which her frequent journeys to Versailles in search
of some influential person to present her petition to
the King gave weight, she had obtained credit from
tradespeople. To cause this rumour to glide to the
ears of his Eminence was easy. And as people
generally believe what flatters them, when Madame
de Lamotte spoke of the interest that the Queen took
in him, an interest that circumstances compelled her[Pg 218]to conceal, the dissipated, amorous Cardinal, too vain
to dream any one would deceive him, listened and
believed all he was told.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1518,CHAPTER I,"Thus began the famous series of violet-tinted
letters which during May, June, and July, 1784, passed
between Marie Antoinette and Rohan. This correspondence
of which the Queen, needless to say, had
not the least inkling, becoming as it proceeded less
and less cold and reserved, inflamed all the desires that
fermented in the heart of the Cardinal. In this way it
was the simplest thing in the world for the Countess
de Lamotte to induce him to send the Queen through
her “60,000 livres out of the Almonry funds for a poor
family in whom her Majesty was interested.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1519,CHAPTER I,"As Marie Antoinette continued to be “short of
cash,” Rohan, who was himself heavily in debt and
had misappropriated into the bargain the funds of
various institutions of which he was the trustee, was
obliged to borrow the money the Queen was supposed
to be in need of from the Jews. His Eminence, however,
at length became restive under these incessant
demands for money. He even began to suspect that
the Queen might be playing him false, and in spite of
all the Countess’s explanations demanded some visible
proof of the interest she professed to manifest in him.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1520,CHAPTER I,"It was at this juncture, when it seemed as if the
game was up, that Lamotte, walking in the garden of
the Palais Royal, met by accident an unfortunate female
whose face bore a perfect resemblance to that of the
Queen.[29]To such anintriganteas the Countess, this[Pg 219]resemblance was sufficient material out of which to
forge a fresh chain for the Cardinal. On August 11,
1784, between ten and eleven at night, “the unfortunate
female”—Mlle. Leguay, Baroness d’Oliva or
whatever she called herself—having been carefully
trained and paid to represent Marie Antoinette, gave
the Cardinal, “disguised as a mousquetaire,” a meeting
in the park of Versailles, a meeting which the Countess
de Lamotte was careful to interrupt ere it began,
giving his Eminence barely time to kiss the hand of
the supposed Queen, who as she was hurried away
flung the kneeling prelate a rose as a token of her
affection and esteem.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1521,CHAPTER I,"To Rohan that fleeting vision of the Queen of
France served as the proof he had demanded. Henceforth
the dream of his diseased fancy enveloped him
as in a veil. Obsessed by a single idea, he became the
blind instrument of the consummate enchantress by
whom he was bewitched. After his romantic rendezvous
in the park of Versailles, he advanced confidently
and triumphantly to the abyss into which he was
destined to plunge, without looking to the right or to
the left, and seeing nothing but his vision of the Queen
as she had dropped the rose at his feet.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1522,CHAPTER I,"So complete was his thraldom, that later in the
depth of his abasement, when he lay in the terrible
solitude of the Bastille, charged with swindling a
jeweller of a necklace, it was with difficulty that Rohan
could bring himself to believe, not that he had been
basely betrayed by the Queen, but duped by Madame
de Lamotte. “I was completely blinded by the
immense desire I had to regain the favour of the
Queen,” he said at his trial, in reply to the observations[Pg 220]of the judges how a man so cultivated, so intelligent,
and even so able, as he unquestionably was—his
embassy in Vienna had been a brilliant success—should
have become the plaything of the Countess de
Lamotte.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1523,CHAPTER I,"“His incredible credulity,” says the Duc de Lévis,
“was really the knot of the whole affair.” However,
it is not so incredible as it seems. The very fact of his
intelligence partially explains it. As Suzanne says to
Figaro in theBarber of Seville, “intellectual men are
fools,” particularly when there is a woman in the case,
and Madame de Lamotte was clever and fascinating
enough to have turned the head of the Devil himself.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1524,CHAPTER I,"As a result of this strategy the Countess managed
to mulct the Cardinal of 150,000 livres. The figure
that she cut on this money confirmed the rumours of
her intimacy with the Queen, a circumstance she did
not fail to turn to account. By paying those whom she
owed she obtained from them and others still greater
credit, whereby the foundations of the vast structure
of deceit in which she lived were still further strengthened
and extended. She had no longer to ask for
credit, it was offered to her, and people even came to
implore her to use her boasted influence at Court in
their behalf. Some silk merchants of Lyons, who
desired the patronage of the Queen, sent her a case of
superb stuffs valued at 10,000 livres.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1525,CHAPTER I,"It was in this way that she became acquainted with
Böhmer, the maker of the famous necklace.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1526,CHAPTER I,"Except the Cardinal, it would be impossible to
imagine a more ridiculous monomaniac than this Saxon
Jew. For over ten years he had locked up his whole
fortune in a “matchless jewel” for which he was[Pg 221]unable to find a purchaser. Marie Antoinette, in
particular, had been pestered to buy it, till her patience
being exhausted she ordered Böhmer never to mention
it to her again.[30]He obeyed her, but none the less
continued to hope she would change her mind. In the
course of ten years this hope became a fixed idea,
which he sought to realize by hook or crook. Thus
hearing that Madame de Lamotte had great influence
with the Queen, Böhmer came, like the silk merchants of
Lyons and others, to purchase it if possible.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1527,CHAPTER I,"It did not take the wily Countess long to gauge
the credulity of her visitor, or to make up her mind
that it was worth her while to exploit it. Needless to
say, a woman clever enough to persuade the Grand
Almoner of France that afille de joieof the Palais
Royal from whom he had received a rose in the park
of Versailles was Marie Antoinette, would have no
difficulty in getting possession of Böhmer’s necklace.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1529,CHAPTER I,"It did not take her long “to break it up,” as Marie
Antoinette had advised Böhmer to do years before.
Her manner of disposing of the diamonds, which she
“picked from the setting with a knife,” was itself a
romance. But it is impossible in so hurried arésuméof this imbroglio to enter into any particulars that
have no connection whatever with Cagliostro.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1530,CHAPTER I,"Thedénouementarrived six months later when the
first instalment of 400,000 livres became due. Madame
de Lamotte awaited it with perfect indifference. She
had involved the Cardinal too deeply to have any
fears for herself. The very peril to whichhewas
exposed washersafety. At all costs Rohan would be
obliged to pay for the necklace to prevent a scandal.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1531,CHAPTER I,"She made a mistake, however, in not informing
him in time that the Queen was not in a position to
pay the instalment, whereby as her security the
liability devolved on him. For never dreaming that
such a contingency was possible, he was utterly unprepared
for it when it came. Crippled with debt, he was
unable to put his hand on 400,000 livres at a moment’s
notice. The difficulty he found in raising the sum
made Böhmer so nervous that he consulted Madame
Campan, one of the Queen’s ladies-in-waiting. She
informed the jeweller that he was mad if he imagined
the Queen had bought his necklace. Hereupon[Pg 223]Böhmer in great agitation rushed off to Madame de
Lamotte, who coolly informed him she suspected he
was being victimized.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1532,CHAPTER I,"“But,” she added reassuringly, “the Cardinal is,
as you know, very rich; he will pay. Go to him.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1533,CHAPTER I,"This was a master-stroke; for the Countess had as
much reason to believe that Böhmer would take her
advice as that the Cardinal, to avoid a scandal which
meant his ruin, would assume the entire responsibility
of the purchase of the necklace. Unfortunately, the
distracted jeweller instead of going to the Cardinal
tottered off to the King!",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1534,CHAPTER I,"By a dramatic coincidence it was Assumption
Day, the one day in the year on which the Cardinal
was entitled to appear at Versailles, when as Grand
Almoner he celebrated mass to which the Royal
Family always went in state. He and the Court were
waiting in the Oeil-de-Boeuf for the King and Queen
to appear in order to accompany them to the Chapel
of St. Louis, when a door opened and a chamberlain
summoned his Eminence to the sovereign. Everybody
knows what followed. Böhmer, having obtained
an audience of Louis XVI, had related to that amazed
monarch all the details of the transaction by which the
necklace had been bought for the Queen. This story,
repeated in the presence of Marie Antoinette, whose
honesty and virtue it alike impugned, stung her to
fury. Exasperated though she was by Böhmer’s
assertion that she had purchased his necklace, which
for ten years she had refused to do, she might nevertheless
have excused him on the ground of his insanity.
But when he charged her with having employed
Rohan, whom she hated, to purchase the necklace[Pg 224]through a confidante of whom she had never heard,
she was transported with indignation. Forgetting
that she was a Queen, which she did too often, she
remembered only that she was a woman, and without
thinking of the consequences, insisted that the Cardinal
should be arrested and her reputation publicly vindicated.
Louis XVI, whose misfortune it was to be
guided by her when he shouldn’t, and never when he
should—a misfortune that in the end was to cost him
crown and life—at once ordered the arrest of the
Grand Almoner, who, attired in his pontifical robes,
was carried off then and there to the Bastille like a
common criminal before the eyes of the entire Court.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1535,CHAPTER I,"The arrest of the Cardinal[31]was in due course
followed by that of the Countess de Lamotte,
Cagliostro and his wife, the “Baroness d’Oliva,” who
had acted the part of the Queen in the park of
Versailles, Réteaux de Vilette, who had forged the
Queens letters to Rohan, and several others on whom
suspicion had fallen. “The Bastille,” as Carlyle says,
“opened its iron bosom to them all.”[32]",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1536,CHAPTER I,"Such in brief is the story of the rape of the
Diamond Necklace.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1537,CHAPTER I,******,,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1538,CHAPTER I,"The trial that followed has been justly described as
the prologue of the Revolution. To the calumnies it
gave birth may be traced the hatred which engendered
the Reign of Terror.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1539,CHAPTER I,[Pg 225],,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1540,CHAPTER I,"“Calumny,” says M. Chaix d’Est-Ange in his
brilliant monograph on the Necklace Affair, “is
common to all ages, but it has not always the same force
and success. In times when public opinion is indifferent
or feeble it is despised and powerless. At other
periods more favourable to it, borne on the wings of
passion it soars aloft strong, confident, and triumphant.
If ever it was a power it was in the eighteenth
century.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1541,CHAPTER I,"“It was everywhere,” says de Goncourt, “under
the roofs of courtiers and blackmailers alike, in the
bureaux of the police themselves, and even at the side
of the Queen.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1542,CHAPTER I,"Given such a state of society Marie Antoinette
could have done nothing so calculated to injure herself
as to cause the arrest of the Cardinal. If he deserved
the Bastille it was not necessary to send him there.
Though she may be excused for regarding him as a
“vulgar swindler who stole diamonds to pay his
debts,” she should have remembered that he was also
the head of one of the greatest houses in France.
As soon as the news of his arrest was known there was
but a single opinion in thesalonsof the nobility:
“What, arrest the Grand Almoner of France in full
pontificals before the whole Court for a bit of chiffon!
Send a Rohan and the chief of the clergy to the
Bastille!C’est trop!”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1543,CHAPTER I,"The malcontents of the Court recognized in this
shameful disgrace the hand of the unpopular minister
Breteuil, who was known to be the bitter enemy of the
Cardinal.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1544,CHAPTER I,"“M. de Breteuil,” wrote Rivarol with truth, “has
taken the Cardinal from the hands of Madame de[Pg 226]Lamotte and crushed him on the forehead of the
Queen, which will retain the marks.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1545,CHAPTER I,"It was by his advice, indeed, that Louis XVI
had been persuaded to gratify the rage of his reckless
consort. The opportunity of ruining his enemy had
been too great for Breteuil to resist. The weakness
of the King, the unpopularity of the Queen and
the faults of a blundering minister were thus alike
accentuated.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1546,CHAPTER I,"“When a king has absolute power,” says Chaix
d’Est-Ange, “it is without doubt at such a time as this
that he should use it to stifle scandal.” The arrest of
the Cardinal could only have been justified by his
conviction. It was a question of his honour or the
Queen’s. Thirty years before it would have been an
easy matter to find him guilty, but the spirit of disrespect
for a tyrannized and stupid authority which was
beginning to assert itself everywhere made Rohan’s
conviction extremely difficult, if not altogether impossible.
For Louis XVI, from a mistaken sense of equity
which was interpreted as weakness, allowed the Parliament
to try him.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1547,CHAPTER I,"This was the height of folly. For sixty years
there had been war between the Court and the Parliament.
In the truce which had taken place on the
accession of Louis XVI, the members had resumed
their deliberations more imbued than ever with the
spirit of resistance; embittered by a long exile they
regarded their recall as a victory. Thus to give the
Parliament the power of determining the guilt or
innocence of the Cardinal, which was in reality that of
the Queen herself, was to take an acknowledged
enemy for a judge.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1548,CHAPTER I,[Pg 227],,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1549,CHAPTER I,"When the news of the Cardinal’s arrest reached the
Parliament, one of the most popular members—he afterwards
perished on the guillotine like most of them—cried
out, rubbing his hands, “Grand and joyful business!
A Cardinal in a swindle! The Queen implicated
in a forgery! Filth on the crook and on the
sceptre! What a triumph for ideas of liberty! How
important for the Parliament!”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1550,CHAPTER I,"In such circumstances it is not surprising that the
trial of the Cardinal and hisco-accusésshould become,
as Mirabeau wrote, “the most serious affair in the
kingdom.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1551,CHAPTER I,"The great family of Rohan left no stone unturned
to save the honour of their name. To assist them—but
inspired by quite other motives—they had all the
enemies of the Queen and the Ministry, as well as the
people who considered the Cardinal the victim of
despotism. Women in particular were all for la Belle
Eminence. It was the fashion to wear ribbons half red
and half yellow, the former representing the Cardinal,
the latter the straw on which he was supposed to lie in
the Bastille.Cardinal sur la paillewas the name of
the ribbon, which was worn even in the palace of
Versailles itself.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
